coreid,aec:associatedTaxa,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:license,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:acceptedNameUsage,dwc:acceptedNameUsageID,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedOrganisms,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:classs,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintSRS,dwc:footprintSpatialFit,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:language,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:materialSampleID,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:modified,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:organismID,dwc:organismName,dwc:organismQuantity,dwc:organismQuantityType,dwc:originalNameUsage,dwc:originalNameUsageID,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:parentNameUsage,dwc:phylum,dwc:pointRadiusSpatialFit,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:sampleSizeValue,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,gbif:Identifier,gbif:Reference,idigbio:recordId,symbiota:recordEnteredBy,symbiota:verbatimScientificName,zan:ChronometricDate
6920eef7-a90e-42f5-8515-e299c1844467,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,14759,Amphibia,,Herpetology Collection,,,,,,,,,,,,16,-17.05,25.15,,,,,,,,197,,1930/07/16,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,"Kasane, Chobe river",,,,,,,,,,,,7,,,,,,,,,urn:catalog:TM:Herpetology Collection:14759,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,197,,,,species,,,,,,,,,,,,,,,,1930,,,,,,
382d5f02-a95b-4147-a4cb-eb30d8ca3f73,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,30907,Amphibia,,Herpetology Collection,,,,,,,,,,,,16,,,,,,,,,,106,,1965/04/16,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,"Sepopa, Okavango river",,,,,,,,,,,,4,,,,,,,,,urn:catalog:TM:Herpetology Collection:30907,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,106,,,,species,,,,,,,,,,,,,,,,1965,,,,,,
aa8b76f8-0ad1-44fb-a987-48f31a3d46cb,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,39147,Amphibia,,Herpetology Collection,,,,,,,,,,,,27,,,,,,,,,,270,,1970/09/27,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,"Kwando riverwest bank, 16 km S of Kongola ferry",,,,,,,,,,,,9,,,,,,,,,urn:catalog:TM:Herpetology Collection:39147,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,270,,,,species,,,,,,,,,,,,,,,,1970,,,,,,
773d0992-aa01-43a1-a039-74fe2d748558,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,39182,Amphibia,,Herpetology Collection,,,,,,,,,,,,1,,,,,,,,,,274,,1970/10/01,,,,Ranidae,,No Field Number,,,,,Ptychadena,,,,,,,,,,,,,,,,,,,,,,,,TM,,,,Animalia,,,,,,,,,Old Sangwali,,,,,,,,,,,,10,,,,,,,,,urn:catalog:TM:Herpetology Collection:39182,,,Anura,,,,,,,,,,Chordata,,,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,274,,,,species,,,,,,,,,,,,,,,,1970,,,,,,
147d14cc-11ac-47de-893c-3e331c954ad6,,,,,,,,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,132538,Amphibia,,Amphibians & Reptiles,,Africa,,,Botswana,,,,,NMNH Extant Biology,,13,-19.9833,23.4167,,,,,,,,257,,,,,,Ptychadenidae,,,,,,,Ptychadena,,,,,,,,,,,"Animalia, Chordata, Vertebrata, Amphibia, Anura, Ptychadenidae","Africa, Botswana, Ngamiland",,,,,,,,,1,,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Animalia,,,,,,,,,Maun,,,,,,,,,,,,9,,,,,,,,,http://n2t.net/ark:/65665/336d3df9e-3b04-4ec1-9521-35ce9281cfcc,,,Anura,,,,,,,,,,Chordata,,Ethanol,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,257,Ngamiland,,,,,,,,,,,13 Sep 1952,,,,,,,,1952,,,,,,
418a087b-8fdf-4bf2-8555-d07017bfcb98,,,,,,,,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,200255,Amphibia,,Amphibians & Reptiles,,Africa,,,Botswana,,,,,NMNH Extant Biology,,21,,,,,,,,,,325,,,,,,Ptychadenidae,,,,,,,Ptychadena,,,,,,,,,,,"Animalia, Chordata, Vertebrata, Amphibia, Anura, Ptychadenidae","Africa, Botswana",,,,,,,,,1,,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Animalia,,,,,,,,,"Xugana, annual flood plain",,,,,,,,,,,,11,,,,,,,,,http://n2t.net/ark:/65665/33d47b683-7ced-4d94-80b4-bee2500ff737,,,Anura,,,,,,,,,,Chordata,,Ethanol,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,325,,,,,,,,,,,,21 Nov 1975,,,,,,,,1975,,,,,,
63349dbd-01a5-48c4-9c8b-9a28b11d9bca,,,,,,,,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,200265,Amphibia,,Amphibians & Reptiles,,Africa,,,Botswana,,,,,NMNH Extant Biology,,21,,,,,,,,,,325,,,,,,Ptychadenidae,,,,,,,Ptychadena,,,,,,,,,,,"Animalia, Chordata, Vertebrata, Amphibia, Anura, Ptychadenidae","Africa, Botswana",,,,,,,,,1,,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Animalia,,,,,,,,,"Xugana, annual flood plain",,,,,,,,,,,,11,,,,,,,,,http://n2t.net/ark:/65665/3401e674b-b844-4b72-8bde-8d86ea0eaf3f,,,Anura,,,,,,,,,,Chordata,,Ethanol,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,325,,,,,,,,,,,,21 Nov 1975,,,,,,,,1975,,,,,,
49593c9c-516b-4862-9d41-8308fdca9e33,,,http://vertnet.org/resources/norms.html,,en,http://creativecommons.org/publicdomain/zero/1.0,2015-02-19,http://portal.vertnet.org/o/amnh/herpetology?id=a-73977,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,A-73977,Amphibia,,Herpetology,,Africa,,,Zambia,ZM,,,,,,,,,,,,,,,,,native,,,,,Ptychadenidae,,,,,,,Ptychadena,,,,,,,,,,,Animalia | Chordata | Amphibia | Anura | Ptychadenidae | Ptychadena,Africa | Zambia |  |  |  |  |  |,,,,,,,,,,locality,,AMNH,urn:lsid:biocol.org:col:34925,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,urn:catalog:AMNH:Herpetology:A-73977,,present,Anura,,,,,,,,,,Chordata,,fluid,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,,,,,species,,,,,,,,,,Africa | Zambia,,,,,,,,,,,,
7d6a1df2-a8bd-4faa-8ba1-dc7f9c891a2d,,,,,,,,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,200270,Amphibia,,Amphibians & Reptiles,,Africa,,,Botswana,,,,,NMNH Extant Biology,,21,,,,,,,,,,325,,,,,,Ptychadenidae,,,,,,,Ptychadena,,,,,,,,,,,"Animalia, Chordata, Vertebrata, Amphibia, Anura, Ptychadenidae","Africa, Botswana",,,,,,,,,1,,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Animalia,,,,,,,,,"Xugana, permanent swamp",,,,,,,,,,,,11,,,,,,,,,http://n2t.net/ark:/65665/3a37ff1c7-7b7d-4325-a21a-47fcbd229e15,,,Anura,,,,,,,,,,Chordata,,Ethanol,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,325,,,,,,,,,,,,21 Nov 1975,,,,,,,,1975,,,,,,
98063c29-6c20-42a3-b681-9af0aae4772b,,,,,,,,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,200256,Amphibia,,Amphibians & Reptiles,,Africa,,,Botswana,,,,,NMNH Extant Biology,,21,,,,,,,,,,325,,,,,,Ptychadenidae,,,,,,,Ptychadena,,,,,,,,,,,"Animalia, Chordata, Vertebrata, Amphibia, Anura, Ptychadenidae","Africa, Botswana",,,,,,,,,1,,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Animalia,,,,,,,,,"Xugana, annual flood plain",,,,,,,,,,,,11,,,,,,,,,http://n2t.net/ark:/65665/3a7e2bc21-cd10-488a-906b-18e69ac5bf9c,,,Anura,,,,,,,,,,Chordata,,Ethanol,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,325,,,,,,,,,,,,21 Nov 1975,,,,,,,,1975,,,,,,
3b4c2d42-6866-4265-8a2a-3f390e53aaf6,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T15:14:03.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,142912,Amphibia,,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,Africa,,,Zambia,,,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Ranidae,,2162,,,,,Ptychadena,,,,,,,,,,,Animalia Chordata Amphibia Anura Ranidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,3ef74f5c-f277-4dfe-9fbd-cbe334082735,,,Anura,1970674,,,,,,,FMNH,,Chordata,,,,,R. G. Japp,,,,,,,Ptychadena subpunctata,,,,subpunctata,,,,,,,,,,,,,,,,,,,,,,,,,,,
d26ce5f6-2cea-43db-b882-9e8d2de309d7,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T15:14:03.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,142917,Amphibia,,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,Africa,,,Zambia,,,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Ranidae,,2117,,,,,Ptychadena,,,,,,,,,,,Animalia Chordata Amphibia Anura Ranidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,42e84b59-f7e0-42e1-8226-991ecb03a5f5,,,Anura,1970679,,,,,,,FMNH,,Chordata,,,,,R. G. Japp,,,,,,,Ptychadena subpunctata,,,,subpunctata,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffaece20-7289-473c-952f-071ebe69b93c,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T15:14:03.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,142918,Amphibia,,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,Africa,,,Zambia,,,,herps-30-jan-2017,,,19,,,,,,,,,,19,,,,,,Ranidae,,2004,,,,,Ptychadena,,,,,,,,,,,Animalia Chordata Amphibia Anura Ranidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,03,,,,,,ICZN,,,7f46e2a7-0ec0-4263-8799-07624ae7fa9d,,,Anura,1970680,,,,,,,FMNH,,Chordata,,,,,R. G. Japp,,,,,,,Ptychadena subpunctata,,,,subpunctata,19,,,,,,,,,,,,,,,,,,,,1963,,,,,,
ddc9d001-59ca-4105-8c70-3bbf571465ad,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T15:14:03.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,142919,Amphibia,,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,Africa,,,Zambia,,,,herps-30-jan-2017,,,19,,,,,,,,,,19,,,,,,Ranidae,,2004,,,,,Ptychadena,,,,,,,,,,,Animalia Chordata Amphibia Anura Ranidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,03,,,,,,ICZN,,,1820183f-cef1-4549-880f-4aaf16554491,,,Anura,1970681,,,,,,,FMNH,,Chordata,,,,,R. G. Japp,,,,,,,Ptychadena subpunctata,,,,subpunctata,19,,,,,,,,,,,,,,,,,,,,1963,,,,,,
4ab4e8ae-38eb-42e2-bb43-3b3e6d59ac68,,,,,en,CC0,2018-06-04 13:25:00.0,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,160613,Amphibia,,HERP,,Africa,,,Namibia,,Katima Mulilo Dist.,,,,,17,-18.4333333333,23.6500000000,,,,,,,,,,,,,,Ranidae,,,,,,,Ptychadena,,,,,Collector's notes.,,,,,,Animalia; Chordata; Amphibia; Anura; Ranidae,Africa; Namibia; Caprivi Region; Katima Mulilo Dist.,,,,,,,,,,,,CAS,CAS,,,Animalia,,,,,,,,,"Nkasa Island [18 26 S, 23 39 E]",,,,,,,,,,,,2,,,,,,,,,urn:catalog:CAS:HERP:160613,,,Anura,,,,,,,,,,Chordata,,Alcohol,,,A. Channing,,,,,,,Ptychadena subpunctata,,,,subpunctata,,Caprivi Region,,,,,,,,,,,17 Feb 1986,,"Namibia: Caprivi Strip: Nkasa Island (18 26 S, 23 39 E)",,,,,,1986,,,,,,
2adab6f9-6244-48c6-878a-7d16cc78da58,,,,,en,CC0,2018-06-04 13:25:00.0,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,160612,Amphibia,,HERP,,Africa,,,Namibia,,Katima Mulilo Dist.,,,,,17,-18.4333333333,23.6500000000,,,,,,,,,,,,,,Ranidae,,,,,,,Ptychadena,,,,,Collector's notes.,,,,,,Animalia; Chordata; Amphibia; Anura; Ranidae,Africa; Namibia; Caprivi Region; Katima Mulilo Dist.,,,,,,,,,,,,CAS,CAS,,,Animalia,,,,,,,,,"Nkasa Island [18 26 S, 23 39 E]",,,,,,,,,,,,2,,,,,,,,,urn:catalog:CAS:HERP:160612,,,Anura,,,,,,,,,,Chordata,,Alcohol,,,A. Channing,,,,,,,Ptychadena subpunctata,,,,subpunctata,,Caprivi Region,,,,,,,,,,,17 Feb 1986,,"Namibia: Caprivi Strip: Nkasa Island (18 26 S, 23 39 E)",,,,,,1986,,,,,,
379c6056-6967-4024-aaf2-a2ebc3017d71,,,,,en,CC0,2018-06-04 13:25:00.0,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,160661,Amphibia,,HERP,,Africa,,,Namibia,,Katima Mulilo Dist.,,,,,4,-17.7333333333,24.8333333333,,,,,,,,,,,,,,Ranidae,,,,,,,Ptychadena,,,,,Collector's notes.,,,,,,Animalia; Chordata; Amphibia; Anura; Ranidae,Africa; Namibia; Caprivi Region; Katima Mulilo Dist.,,,,,,,,,,,,CAS,CAS,,,Animalia,,,,,,,,,"Mutwalwezi [17 44 S, 24 50 E]",,,,,,,,,,,,3,,,,,,,,,urn:catalog:CAS:HERP:160661,,,Anura,,,,,,,,,,Chordata,,Alcohol,,,A. Channing,,,,,,,Ptychadena subpunctata,,,,subpunctata,,Caprivi Region,,,,,,,,,,,4 Mar 1986,,"Namibia: Caprivi Strip: Mutwalwezi (17 44 S, 24 50 E)",,,,,,1986,,,,,,
3675790f-517e-4d84-a64b-59bd9c266f86,,,,,,,,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,200269,Amphibia,,Amphibians & Reptiles,,Africa,,,Botswana,,,,,NMNH Extant Biology,,21,,,,,,,,,,325,,,,,,Ptychadenidae,,,,,,,Ptychadena,,,,,,,,,,,"Animalia, Chordata, Vertebrata, Amphibia, Anura, Ptychadenidae","Africa, Botswana",,,,,,,,,1,,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Animalia,,,,,,,,,"Xugana, annual flood plain",,,,,,,,,,,,11,,,,,,,,,http://n2t.net/ark:/65665/32b1139f2-c308-46e7-8742-520faaee6435,,,Anura,,,,,,,,,,Chordata,,Ethanol,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,325,,,,,,,,,,,,21 Nov 1975,,,,,,,,1975,,,,,,
594871b6-2ed0-4d54-8832-00db3a8a350b,,,,,,,,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,200264,Amphibia,,Amphibians & Reptiles,,Africa,,,Botswana,,,,,NMNH Extant Biology,,21,,,,,,,,,,325,,,,,,Ptychadenidae,,,,,,,Ptychadena,,,,,,,,,,,"Animalia, Chordata, Vertebrata, Amphibia, Anura, Ptychadenidae","Africa, Botswana",,,,,,,,,1,,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Animalia,,,,,,,,,"Xugana, annual flood plain",,,,,,,,,,,,11,,,,,,,,,http://n2t.net/ark:/65665/3d300126e-3942-4891-bb9e-6fc67f193ced,,,Anura,,,,,,,,,,Chordata,,Ethanol,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,325,,,,,,,,,,,,21 Nov 1975,,,,,,,,1975,,,,,,
11eaf806-a0f5-42c4-aa6a-2deacffc1eed,,,,,,,,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,200273,Amphibia,,Amphibians & Reptiles,,Africa,,,Botswana,,,,,NMNH Extant Biology,,29,-19.08,22.95,,,,,,,,333,,,,,,Ptychadenidae,,,,,,,Ptychadena,,,,,,,,,,,"Animalia, Chordata, Vertebrata, Amphibia, Anura, Ptychadenidae","Africa, Botswana, Ngamiland",,,,,,,,,1,,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Animalia,,,,,,,,,"Sadibas, S of",,,,,,,,,,,,11,,,,,,,,,http://n2t.net/ark:/65665/39413dc82-17dd-4835-955b-8fc5fb1dc802,,,Anura,,,,,,,,,,Chordata,,Ethanol,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,333,Ngamiland,,,,,,,,,,,29 Nov 1975,19 05 -- S,,022 57 -- E,,,,,1975,,,,,,
538f3978-ff91-4256-b1ca-f1b04121c131,,,,,,,,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,200252,Amphibia,,Amphibians & Reptiles,,Africa,,,Botswana,,,,,NMNH Extant Biology,,16,,,,,,,,,,320,,,,,,Ptychadenidae,,,,,,,Ptychadena,,,,,,,,,,,"Animalia, Chordata, Vertebrata, Amphibia, Anura, Ptychadenidae","Africa, Botswana",,,,,,,,,1,,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Animalia,,,,,,,,,"Xugana, flood plain",,,,,,,,,,,,11,,,,,,,,,http://n2t.net/ark:/65665/3521efc3a-a8db-4aed-a726-54e6b7293984,,,Anura,,,,,,,,,,Chordata,,Ethanol,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,320,,,,,,,,,,,,16 Nov 1975,,,,,,,,1975,,,,,,
a129585f-2bca-4782-a326-26135d742af4,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T15:13:57.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,134276,Amphibia,,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,Africa,,,Zambia,,,,herps-30-jan-2017,,,06,,,,,,,,,,06,,,,,,Ranidae,,29,,,,,Ptychadena,,,,,,,,,,,Animalia Chordata Amphibia Anura Ranidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,12,,,,,,ICZN,,,6495d01a-c2fb-429d-aeec-29c86a4127dd,,,Anura,1961832,,,,,,,FMNH,,Chordata,,,,,R. G. Japp,,,,,,,Ptychadena subpunctata,,,,subpunctata,06,,,,,,,,,,,,,,,,,,,,1961,,,,,,
ba5e638e-511f-4ec6-a1ad-e1d7dfa78447,,,,,en,,2015-10-31 02:47:38.0,http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:A-20794,,President and Fellows of Harvard College,,PhysicalObject,"[{""dwc:identificationVerificationStatus"": ""Type Publication"", ""dwc:typeStatus"": ""Paratype"", ""coreid"": ""MCZ:Herp:A-20794"", ""dwc:identificationID"": ""0969414093Paratype"", ""dwc:phylum"": ""Chordata"", ""dwc:scientificName"": ""Rana chobiensis""}, {""dwc:identifiedBy"": ""Bocage"", ""dwc:identificationRemarks"": ""Bocage/1866"", ""dwc:identificationVerificationStatus"": ""migration"", ""coreid"": ""MCZ:Herp:A-20794"", ""dwc:identificationID"": ""53994"", ""dwc:scientificName"": ""Ptychadena subpunctata""}, {""dwc:identifiedBy"": ""Vivian F. M. FitzSimons"", ""dwc:identificationRemarks"": ""FitzSimons/1932"", ""dwc:identificationVerificationStatus"": ""type ID"", ""coreid"": ""MCZ:Herp:A-20794"", ""dwc:identificationID"": ""53995"", ""dwc:scientificName"": ""Rana chobiensis""}]",,,,,,,,,,,,,PreservedSpecimen,,,A-20794,Amphibia,,Herp,,Africa,,,Botswana,BW,,,,,,,,,unknown,{},,,,,,,,1930-07-01/1930-07-31,,,,Ranidae,,,,,,,Ptychadena,,,,,,,,,,,Animalia Chordata Amphibia Lissamphibia Anura Ranoidea Ranidae Ptychadena subpunctata,Africa: Botswana: Chobe,,,,,,Paratype of Rana chobiensis,,Bocage,1,,,MCZ,b4640710-8e03-11d8-b956-b8a03c50a862,,,Animalia,,,,,,,,,"Kasane, on Chobe R, N Bechuaraland",,,,,,,,,,,,,,,,,,ICZN,,,MCZ:Herp:A-20794,,,Anura,,,,,,,collector number=14758; muse location number=ZA20794,"Museum of Comparative Zoology, Harvard University",,Chordata,,whole animal (ethanol),,14758,Vivian F. M. FitzSimons,,,,,,,Ptychadena subpunctata,"(Bocage, 1866)",,,subpunctata,0,Chobe,,,,,,Paratype of Rana chobiensis,,,,,0/7/1930-0/7/1930,,"Kasane, on Chobe R., N. Bechuaraland.",,,,,,,,,,,,
c10f45f9-53cc-48a8-b39c-afca6dd9ff0c,,,,,,,,,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,200268,Amphibia,,Amphibians & Reptiles,,Africa,,,Botswana,,,,,NMNH Extant Biology,,21,,,,,,,,,,325,,,,,,Ptychadenidae,,,,,,,Ptychadena,,,,,,,,,,,"Animalia, Chordata, Vertebrata, Amphibia, Anura, Ptychadenidae","Africa, Botswana",,,,,,,,,1,,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Animalia,,,,,,,,,"Xugana, annual flood plain",,,,,,,,,,,,11,,,,,,,,,http://n2t.net/ark:/65665/3fa621d67-6861-4486-81a1-573312d657d7,,,Anura,,,,,,,,,,Chordata,,Ethanol,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,325,,,,,,,,,,,,21 Nov 1975,,,,,,,,1975,,,,,,
f7d200bd-6ad7-4de6-a7a8-98c94a01787e,,,http://vertnet.org/resources/norms.html,,en,http://creativecommons.org/publicdomain/zero/1.0,2015-02-19,http://portal.vertnet.org/o/amnh/herpetology?id=a-73975,,,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,A-73975,Amphibia,,Herpetology,,Africa,,,Zambia,ZM,,,,,,,,,,,,,,,,,native,,,,,Ptychadenidae,,,,,,,Ptychadena,,,,,,,,,,,Animalia | Chordata | Amphibia | Anura | Ptychadenidae | Ptychadena,Africa | Zambia |  |  |  |  |  |,,,,,,,,,,locality,,AMNH,urn:lsid:biocol.org:col:34925,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,urn:catalog:AMNH:Herpetology:A-73975,,present,Anura,,,,,,,,,,Chordata,,fluid,,,,,,,,,,Ptychadena subpunctata,,,,subpunctata,,,,,species,,,,,,,,,,Africa | Zambia,,,,,,,,,,,,
